fashionDesigner,designer_name
http://www.wikidata.org/entity/Q126962023,Wolf H. Busse
http://www.wikidata.org/entity/Q126962024,Maida Burr
http://www.wikidata.org/entity/Q126962025,Paulette Buraud
http://www.wikidata.org/entity/Q126962026,Emile Buissot
http://www.wikidata.org/entity/Q126962027,Saskya Budding
http://www.wikidata.org/entity/Q126962032,Richard Brummer
http://www.wikidata.org/entity/Q126962034,J. Brockier
http://www.wikidata.org/entity/Q126962036,mw Brehm
http://www.wikidata.org/entity/Q126962037,TH. Braun
http://www.wikidata.org/entity/Q126962038,J.L. Bras
http://www.wikidata.org/entity/Q126962039,juffrouw Brandts
http://www.wikidata.org/entity/Q126962040,H. Brandon
http://www.wikidata.org/entity/Q126962044,Jeanne Bourlier
http://www.wikidata.org/entity/Q126962045,Le Bourget
http://www.wikidata.org/entity/Q126962047,Roberto Botticelli
http://www.wikidata.org/entity/Q126962049,Gérard de Both
http://www.wikidata.org/entity/Q126962051,Jac. Bosman
http://www.wikidata.org/entity/Q126962052,Nadie Borggreve
http://www.wikidata.org/entity/Q126962055,Judy Bond
http://www.wikidata.org/entity/Q126962059,Matthijs Boelee
http://www.wikidata.org/entity/Q126962062,Nancy Blasbery
http://www.wikidata.org/entity/Q126962063,Dorothée Bis
http://www.wikidata.org/entity/Q126962065,Dora Bijsterveld
http://www.wikidata.org/entity/Q126962069,Th.J. de Bie
http://www.wikidata.org/entity/Q126962071,Ansje van Beusekom
http://www.wikidata.org/entity/Q126962073,Issey Berlin
http://www.wikidata.org/entity/Q126962075,C.M. Berke
http://www.wikidata.org/entity/Q126962078,Mirjam van den Bergh
http://www.wikidata.org/entity/Q126962079,Catharina Elisa van den Berg-Boutmy
http://www.wikidata.org/entity/Q126962081,Mademoiselle Le Bel
http://www.wikidata.org/entity/Q126962083,Marie Elisabeth Beijers-de Graaff
http://www.wikidata.org/entity/Q126962085,Isa Bayron
http://www.wikidata.org/entity/Q126962086,Marty Basart
http://www.wikidata.org/entity/Q126962092,Marie-Louise Barclay
http://www.wikidata.org/entity/Q126962093,M. Barclay
http://www.wikidata.org/entity/Q126962094,Betty Barclay
http://www.wikidata.org/entity/Q126962095,H Bar C California Ranchwear
http://www.wikidata.org/entity/Q126962102,Metta Catharina Awater
http://www.wikidata.org/entity/Q126962104,Constant Arnouts
http://www.wikidata.org/entity/Q126962106,Anny Arnecke
http://www.wikidata.org/entity/Q126962109,Thoni Ankersmit
http://www.wikidata.org/entity/Q126962110,Gepke Andringa
http://www.wikidata.org/entity/Q126962111,Francesco Andoloro
http://www.wikidata.org/entity/Q126962112,W.C. van Amerongen
http://www.wikidata.org/entity/Q126962113,Henk Amelsbeek
http://www.wikidata.org/entity/Q126962114,Etelka Palma Alons-Bernhardt
http://www.wikidata.org/entity/Q126962117,L. Alexandre
http://www.wikidata.org/entity/Q126962119,Pierre d' Alby
http://www.wikidata.org/entity/Q126962120,Detlef Albers
http://www.wikidata.org/entity/Q126962121,H.G. Akkerman
http://www.wikidata.org/entity/Q126962131,G. Worm
http://www.wikidata.org/entity/Q126962135,F.J. Wesseling
http://www.wikidata.org/entity/Q126962136,P. Xün. Wagenaar
http://www.wikidata.org/entity/Q126962137,Luciano Volta
http://www.wikidata.org/entity/Q126962139,François Villon
http://www.wikidata.org/entity/Q126962140,Ch. Vernies
http://www.wikidata.org/entity/Q126962142,Vuokko Suomi
http://www.wikidata.org/entity/Q126962143,J.B. Stetson
http://www.wikidata.org/entity/Q126962144,Aleida Stamme
http://www.wikidata.org/entity/Q126962145,Foekje Spieksma
http://www.wikidata.org/entity/Q126962146,N. Smit Hofleverancier
http://www.wikidata.org/entity/Q126962147,N. Smit
http://www.wikidata.org/entity/Q126962149,F. Sinemus
http://www.wikidata.org/entity/Q126962150,Lange de Sebastian
http://www.wikidata.org/entity/Q126962153,J.W.K. de Ruiter
http://www.wikidata.org/entity/Q126962154,G.S. Ruiter
http://www.wikidata.org/entity/Q126962156,J. Ruel
http://www.wikidata.org/entity/Q126962157,W. Rowe
http://www.wikidata.org/entity/Q126962158,Genviève Roussel
http://www.wikidata.org/entity/Q126962159,Ugo Rossetti
http://www.wikidata.org/entity/Q126962163,F.L. Popper Chrudim
http://www.wikidata.org/entity/Q126962164,J. Piron
http://www.wikidata.org/entity/Q126962165,J. Pinet
http://www.wikidata.org/entity/Q126962166,F. Pinet
http://www.wikidata.org/entity/Q126962167,R. Pfeijffers
http://www.wikidata.org/entity/Q126962168,André Petit
http://www.wikidata.org/entity/Q126962170,A.M. Perquin
http://www.wikidata.org/entity/Q126962171,Renee Pavy
http://www.wikidata.org/entity/Q126962172,Zoltan Pác
http://www.wikidata.org/entity/Q126962173,A. Ortolam
http://www.wikidata.org/entity/Q126962174,Marie Angelique Isabella Neomagus
http://www.wikidata.org/entity/Q126962175,Ed Mozer
http://www.wikidata.org/entity/Q126962176,Mario Morelli
http://www.wikidata.org/entity/Q126962177,Julienne Mordant
http://www.wikidata.org/entity/Q126962178,Matteo Moravi
http://www.wikidata.org/entity/Q126962179,J.B. Möller
http://www.wikidata.org/entity/Q126962181,Jekke Geertje de Miranda-van Dijk
http://www.wikidata.org/entity/Q126962182,Grant Midford
http://www.wikidata.org/entity/Q126962183,Arnauts Middensteiger
http://www.wikidata.org/entity/Q126962184,C. Metri
http://www.wikidata.org/entity/Q126962186,Stefano Marazzini
http://www.wikidata.org/entity/Q126962187,The Londen Shoe Co
http://www.wikidata.org/entity/Q126962188,J. v.d. Lindt
http://www.wikidata.org/entity/Q126962189,Lutz Lender
http://www.wikidata.org/entity/Q126962191,H. Laimböck
http://www.wikidata.org/entity/Q126962192,van Kemmening
http://www.wikidata.org/entity/Q126962193,Bill Horsman
http://www.wikidata.org/entity/Q126962196,Van Hoek
http://www.wikidata.org/entity/Q126962198,C.W. Helling
http://www.wikidata.org/entity/Q126962201,J.H. de Haan
http://www.wikidata.org/entity/Q126962202,D.M. Haach
http://www.wikidata.org/entity/Q126962203,Madeleine Guy
http://www.wikidata.org/entity/Q126962204,Ann Groen
http://www.wikidata.org/entity/Q126962205,H. Greve
http://www.wikidata.org/entity/Q126962206,W. de Graaf
http://www.wikidata.org/entity/Q126962207,A. Goffaux
http://www.wikidata.org/entity/Q126962210,The Globe Shoe
http://www.wikidata.org/entity/Q126962211,A. Fris
http://www.wikidata.org/entity/Q126962212,S. Freudeberg
http://www.wikidata.org/entity/Q126962213,Anna Reinira Maria van Eyl
http://www.wikidata.org/entity/Q126962214,P. van Emmerik
http://www.wikidata.org/entity/Q126962215,Vict. Dworzak
http://www.wikidata.org/entity/Q126962216,Van Driessen
http://www.wikidata.org/entity/Q126962219,François d'É
http://www.wikidata.org/entity/Q126962220,G. Curvers
http://www.wikidata.org/entity/Q126962222,Yves Jan Claude
http://www.wikidata.org/entity/Q126962223,Michel Chausseur
http://www.wikidata.org/entity/Q126962226,Tine Broekhuis
http://www.wikidata.org/entity/Q126962229,H. Bitter
http://www.wikidata.org/entity/Q126962231,Cecile Billard
http://www.wikidata.org/entity/Q126962234,I.L. Beek
http://www.wikidata.org/entity/Q126962235,Emilie Bauer
http://www.wikidata.org/entity/Q126962236,Charles Batten
http://www.wikidata.org/entity/Q126962237,Joe Barré
http://www.wikidata.org/entity/Q126962943,J.F. Peters-Weytens
http://www.wikidata.org/entity/Q126962944,Stephanie Hamburg
http://www.wikidata.org/entity/Q126964112,Kirke Leinatamm
http://www.wikidata.org/entity/Q127056268,Tine Eylders
http://www.wikidata.org/entity/Q127056286,Terry Conemans
http://www.wikidata.org/entity/Q127056426,Mina Abouzahra
http://www.wikidata.org/entity/Q127056531,Lucienne M. de Baar-ten Have
http://www.wikidata.org/entity/Q127056590,Jolanda Luymes
http://www.wikidata.org/entity/Q127056752,Inica Loe
http://www.wikidata.org/entity/Q127056756,Ingrid van der Klei
http://www.wikidata.org/entity/Q127056759,Hilderie Jurriëns-van Ouwerkerk
http://www.wikidata.org/entity/Q127056814,Han van den Berg
http://www.wikidata.org/entity/Q127056918,Djovrie Krüs
http://www.wikidata.org/entity/Q127056932,Moritz Öfner
http://www.wikidata.org/entity/Q127056971,Colombine Sarrailhé
http://www.wikidata.org/entity/Q127057053,Ans van Praag
http://www.wikidata.org/entity/Q127057084,Amber Jansen
http://www.wikidata.org/entity/Q127272979,Kavsokl Batoka
http://www.wikidata.org/entity/Q127413443,Suat Aysan
http://www.wikidata.org/entity/Q127598484,Clara Virgili
http://www.wikidata.org/entity/Q127603866,Irene Saltern
http://www.wikidata.org/entity/Q127632200,Mariliis Pikkar
http://www.wikidata.org/entity/Q127691656,Domenico Spano
http://www.wikidata.org/entity/Q127868826,Angela Holmes
http://www.wikidata.org/entity/Q128056500,Tom Abang Saufi
http://www.wikidata.org/entity/Q128614700,Parmida Darestani
http://www.wikidata.org/entity/Q128659694,Clara Chon
http://www.wikidata.org/entity/Q128659696,Emma Jing Cornall
http://www.wikidata.org/entity/Q128741975,Freya Phú Vinh
http://www.wikidata.org/entity/Q128770871,Mehr Monir Jahanbani
http://www.wikidata.org/entity/Q128839454,Hidenori Kumakiri
http://www.wikidata.org/entity/Q128840155,Ryūzō Nakata
http://www.wikidata.org/entity/Q128931035,Barrie Kaufman
http://www.wikidata.org/entity/Q128996368,Ripley Rader
http://www.wikidata.org/entity/Q129022519,Connie Fleming
http://www.wikidata.org/entity/Q129488641,Jeanne d'Etreillis
http://www.wikidata.org/entity/Q129488858,Sylvie Montegut
http://www.wikidata.org/entity/Q129573187,Dot
http://www.wikidata.org/entity/Q129613288,Emilia Epelde
http://www.wikidata.org/entity/Q129798071,Lucila Safdie
http://www.wikidata.org/entity/Q129815421,Rushemy Botter
http://www.wikidata.org/entity/Q129848662,Jan Schrijver
http://www.wikidata.org/entity/Q129946944,Laura Frances Heitzman
http://www.wikidata.org/entity/Q130011618,Anthony Blotta
http://www.wikidata.org/entity/Q130016003,Deangelictouchstylist
http://www.wikidata.org/entity/Q130134043,Schueller de Waal
http://www.wikidata.org/entity/Q130134057,Hélène Dashort
http://www.wikidata.org/entity/Q130215699,Torishéju Dumi
http://www.wikidata.org/entity/Q130216295,Iris van Wees
http://www.wikidata.org/entity/Q130217918,Christopher Esber
http://www.wikidata.org/entity/Q130217919,Nicolas Lecourt Mansion
http://www.wikidata.org/entity/Q130217920,Charlotte Chesnais
http://www.wikidata.org/entity/Q130217921,Hakaan Yildirim
http://www.wikidata.org/entity/Q130217922,Ligia Dias
http://www.wikidata.org/entity/Q130217923,Toga (yasuko Furuta)
http://www.wikidata.org/entity/Q130217924,Jens Laugesen
http://www.wikidata.org/entity/Q130217925,Marie Seguy
http://www.wikidata.org/entity/Q130217926,Bernard Willhelm
http://www.wikidata.org/entity/Q130217927,Yvan Mispeleare
http://www.wikidata.org/entity/Q130217928,Vicente Rey
http://www.wikidata.org/entity/Q130217929,Dragovan
http://www.wikidata.org/entity/Q130217930,Lutz
http://www.wikidata.org/entity/Q130217931,Thomas Engel Hart
http://www.wikidata.org/entity/Q130217932,Sébastien Rodriguez
http://www.wikidata.org/entity/Q130217933,Erik Halley
http://www.wikidata.org/entity/Q130217934,Alexandre Matthieu
http://www.wikidata.org/entity/Q130217935,Patrick Van Ommeslaeghe
http://www.wikidata.org/entity/Q130217936,Dorothée Perret
http://www.wikidata.org/entity/Q130217937,Benoît Méléard
http://www.wikidata.org/entity/Q130217938,Isabelle Ballu
http://www.wikidata.org/entity/Q130217939,Elsa Esturgie
http://www.wikidata.org/entity/Q130217940,Darja Richter
http://www.wikidata.org/entity/Q130217941,Erik Halley
http://www.wikidata.org/entity/Q130217942,Gilles Rosier
http://www.wikidata.org/entity/Q130217943,Udo Edling
http://www.wikidata.org/entity/Q130217944,Vivianne Cazeneuve
http://www.wikidata.org/entity/Q130217945,Mahmoud Akram
http://www.wikidata.org/entity/Q130217946,Frédéric Molenac
http://www.wikidata.org/entity/Q130218093,Olivier Drevon
http://www.wikidata.org/entity/Q130218094,Maria Elena Iglesias
http://www.wikidata.org/entity/Q130218095,Billie Mertens
http://www.wikidata.org/entity/Q130218096,Union pour le Vêtement ( Yvrenogeau/ Rondenet & Vervaeren )
http://www.wikidata.org/entity/Q130218097,Stéphanie Coudert
http://www.wikidata.org/entity/Q130218098,Anke Loh
http://www.wikidata.org/entity/Q130218099,Sarah Swash
http://www.wikidata.org/entity/Q130218100,Toshio Yamanaka
http://www.wikidata.org/entity/Q130218101,Richard René
http://www.wikidata.org/entity/Q130218102,Clara Kraetsh
http://www.wikidata.org/entity/Q130218103,Matthew Cunnington
http://www.wikidata.org/entity/Q130218104,Alexandra Verschueren
http://www.wikidata.org/entity/Q130218105,Siiri Raasakka
http://www.wikidata.org/entity/Q130218106,Tiia Siren
http://www.wikidata.org/entity/Q130218107,Elina Laitinen
http://www.wikidata.org/entity/Q130218108,Kenta Matsushige
http://www.wikidata.org/entity/Q130218109,Annelie Schubert
http://www.wikidata.org/entity/Q130218110,Wataru Tominaga
http://www.wikidata.org/entity/Q130218111,Christoph Rumpf
http://www.wikidata.org/entity/Q130218112,Ifeanyi Okwuadi
http://www.wikidata.org/entity/Q130218113,Jenny Hytönen
http://www.wikidata.org/entity/Q130220098,Anne Bosman
http://www.wikidata.org/entity/Q130220119,Brigitte Hendrix
http://www.wikidata.org/entity/Q130220120,Jolanda van den Broek
http://www.wikidata.org/entity/Q130233529,Maree Menzel
http://www.wikidata.org/entity/Q130235473,Marion Hayes Johnson
http://www.wikidata.org/entity/Q130281943,Guillermo Tragant
http://www.wikidata.org/entity/Q130288660,Alphonse Maitrepierre
http://www.wikidata.org/entity/Q130328802,Claire Hacon
http://www.wikidata.org/entity/Q130334967,Salim Šabić
http://www.wikidata.org/entity/Q130340082,Mitch Greenblatt
http://www.wikidata.org/entity/Q130343471,Rosé de Beer
http://www.wikidata.org/entity/Q130362834,Chemena Kamali
http://www.wikidata.org/entity/Q130385407,Q130385407
http://www.wikidata.org/entity/Q130385427,Mualla Özbek
http://www.wikidata.org/entity/Q130395249,Benji Nijenhuis
http://www.wikidata.org/entity/Q130420284,Jan Čihák
http://www.wikidata.org/entity/Q130426807,Laurindo Andrea
http://www.wikidata.org/entity/Q130493919,Adenike Ogunlesi
http://www.wikidata.org/entity/Q130493928,Prudent Gabriel
http://www.wikidata.org/entity/Q130531185,Sabine Ruf
http://www.wikidata.org/entity/Q130544839,Iya Yots
http://www.wikidata.org/entity/Q130611994,Andrea Albrizio
http://www.wikidata.org/entity/Q130612990,Alexis Vanden
http://www.wikidata.org/entity/Q130632587,Nagore Garamendi
http://www.wikidata.org/entity/Q130637754,Juan Carlos Mesa
http://www.wikidata.org/entity/Q130639331,Michael Rider
http://www.wikidata.org/entity/Q130659502,Maja Schulze-Lackner
http://www.wikidata.org/entity/Q130726681,Q130726681
http://www.wikidata.org/entity/Q130735494,Andrea Iyamah
http://www.wikidata.org/entity/Q130735809,Atafo
http://www.wikidata.org/entity/Q130736400,Ituen Basi
http://www.wikidata.org/entity/Q130748331,Ayah Tabari
http://www.wikidata.org/entity/Q130749397,John Moore
http://www.wikidata.org/entity/Q130783016,Ese Azenabor Grembowski
http://www.wikidata.org/entity/Q130807896,Artur Winter
http://www.wikidata.org/entity/Q130934837,Laura Kim
http://www.wikidata.org/entity/Q131004540,Erin K. Robinson
http://www.wikidata.org/entity/Q131008222,Aleali May
http://www.wikidata.org/entity/Q131143024,Daniel Henry
http://www.wikidata.org/entity/Q131145310,Martina Mueller Callisti
http://www.wikidata.org/entity/Q131154657,Oriett Domenech
http://www.wikidata.org/entity/Q131161425,Donald Davies
http://www.wikidata.org/entity/Q131177548,Dylan Audigier
http://www.wikidata.org/entity/Q131181468,Grace Chen
http://www.wikidata.org/entity/Q131244366,Jade Marlin
http://www.wikidata.org/entity/Q131261906,Anna Homola
http://www.wikidata.org/entity/Q131267963,Fatumah Asha
http://www.wikidata.org/entity/Q131282868,Q131282868
http://www.wikidata.org/entity/Q131293851,Jane Bezar
http://www.wikidata.org/entity/Q131294176,Nunu Umuringa Butare
http://www.wikidata.org/entity/Q131295315,Chaimae El Masmoudi
http://www.wikidata.org/entity/Q131295316,Fadila El Gadi
http://www.wikidata.org/entity/Q131295317,Fiona Makkink
http://www.wikidata.org/entity/Q131295321,Laila Hida
http://www.wikidata.org/entity/Q131295322,Meriem Belkhayat
http://www.wikidata.org/entity/Q131295327,Samira Charroud
http://www.wikidata.org/entity/Q131295329,Tamy Tazi
http://www.wikidata.org/entity/Q131295346,Youssef Drissi
http://www.wikidata.org/entity/Q131295347,Bouchra Salih
http://www.wikidata.org/entity/Q131295355,Youssra Benaya
http://www.wikidata.org/entity/Q131298100,Winnie Kirabo
http://www.wikidata.org/entity/Q131298110,Shiela Lukwanzi
http://www.wikidata.org/entity/Q131299673,Glenda Heyliger
http://www.wikidata.org/entity/Q131302777,Artsi Ifrach
http://www.wikidata.org/entity/Q131302912,Q131302912
http://www.wikidata.org/entity/Q131303389,Josette Charbonnel-Achille
http://www.wikidata.org/entity/Q131308878,Şafak Tokur
http://www.wikidata.org/entity/Q131352079,Thainá Valente
http://www.wikidata.org/entity/Q131354717,Alexandre Pavão
http://www.wikidata.org/entity/Q131359671,Jordyn Lolu Vangei
http://www.wikidata.org/entity/Q131359858,Nicole McLaughlin
http://www.wikidata.org/entity/Q131360246,Emerie Udiahgebi
http://www.wikidata.org/entity/Q131370524,Anis Samanez
http://www.wikidata.org/entity/Q131372901,Dewy Oputa
http://www.wikidata.org/entity/Q131389357,Bao Tranchi
http://www.wikidata.org/entity/Q131402041,Maureen Akii Bua
http://www.wikidata.org/entity/Q131418032,Zorka Todorova-Mladenoviḱ
http://www.wikidata.org/entity/Q131421721,Q131421721
http://www.wikidata.org/entity/Q131424480,Janet Lipkin
http://www.wikidata.org/entity/Q131436910,Q131436910
http://www.wikidata.org/entity/Q131438653,Pelagia Kolotouros
http://www.wikidata.org/entity/Q131441114,David Paulus
http://www.wikidata.org/entity/Q131441115,Turne Edwards
http://www.wikidata.org/entity/Q131441117,Laetitzia Campbell
http://www.wikidata.org/entity/Q131441120,Larry Jay
http://www.wikidata.org/entity/Q131441121,Lesiba Mabitsela
http://www.wikidata.org/entity/Q131441154,Edward Buchanan
